                                            Experiment  Subset        Metric  File     Value                                  Model        CNN          RNN  LENGTH
1051         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Idl     2  0.676931         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1052         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Idl     3  0.523092         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1053         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Idl     4  0.629329         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1054         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Idl     5  0.534653         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1055         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Inc     1  0.280409         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1056         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Inc     2  0.334832         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1057         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Inc     3  0.291614         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1058         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Inc     4  0.324550         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1059         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Inc     5  0.164991         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1060         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Vis     1  0.453491         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1061         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Vis     2  0.433090         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1062         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Vis     3  0.465979         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1063         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Vis     4  0.341561         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1064         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Vis     5  0.464531         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1065         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Cap     1  0.680959         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1066         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Cap     2  0.640366         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1067         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Cap     3  0.634284         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1068         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Cap     4  0.530790         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1069         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Cap     5  0.706448         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1070         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Hyd     1  0.589089         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1071         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Hyd     2  0.641517         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1072         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Hyd     3  0.603132         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1073         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Hyd     4  0.324297         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1074         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Hyd     5  0.579989         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1075         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Pha     1  0.911371         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1076         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Pha     2  0.964492         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1077         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Pha     3  0.931844         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1078         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Pha     4  0.904808         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1079         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-Pha     5  0.889090         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1080         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-IA     1  0.803525         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1081         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-IA     2  0.865891         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1082         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-IA     3  0.859869         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1083         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-IA     4  0.760106         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1084         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-IA     5  0.747593         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1085         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-CP     1  0.449306         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1086         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-CP     2  0.547388         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1087         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-CP     3  0.530221         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1088         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-CP     4  0.402476         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1089         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-CP     5  0.483292         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1090         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-LI     1  0.688289         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1091         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-LI     2  0.703108         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1092         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-LI     3  0.607493         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1093         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-LI     4  0.740317         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1094         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-LI     5  0.548035         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1095         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-LP     1  0.418745         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1096         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-LP     2  0.554744         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1097         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-LP     3  0.538337         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1098         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-LP     4  0.548723         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1099         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-LP     5  0.575101         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1100         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-ACF     1  0.429416         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1101         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-ACF     2  0.498764         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1102         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-ACF     3  0.496382         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1103         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-ACF     4  0.281017         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1104         Evaluation-ResNet152_LSTM-finetuned-clip2     180  F1-Score-ACF     5  0.452651         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1105         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-VS     1  0.717403         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1106         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-VS     2  0.690225         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1107         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-VS     3  0.817340         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1108         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-VS     4  0.735017         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1109         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-VS     5  0.763174         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1110         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-TA     1  0.336182         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1111         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-TA     2  0.365026         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1112         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-TA     3  0.297101         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1113         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-TA     4  0.379278         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1114         Evaluation-ResNet152_LSTM-finetuned-clip2     180   F1-Score-TA     5  0.263718         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1115         Evaluation-ResNet152_LSTM-finetuned-clip2     180      F1-Score     1  0.567122         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1116         Evaluation-ResNet152_LSTM-finetuned-clip2     180      F1-Score     2  0.608952         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1117         Evaluation-ResNet152_LSTM-finetuned-clip2     180      F1-Score     3  0.584361         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1118         Evaluation-ResNet152_LSTM-finetuned-clip2     180      F1-Score     4  0.530944         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1119         Evaluation-ResNet152_LSTM-finetuned-clip2     180      F1-Score     5  0.551790         ResNet152-LSTM-finetuned-clip2  ResNet152         LSTM     180
1120        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Idl     1  0.553912        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1121        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Idl     2  0.586598        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1122        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Idl     3  0.507584        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1123        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Idl     4  0.460482        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1124        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Idl     5  0.375686        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1125        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Inc     1  0.537298        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1126        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Inc     2  0.343053        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1127        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Inc     3  0.411504        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1128        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Inc     4  0.393290        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1129        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Inc     5  0.377183        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1130        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Vis     1  0.321068        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1131        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Vis     2  0.289826        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1132        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Vis     3  0.329494        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1133        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Vis     4  0.252314        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1134        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Vis     5  0.319531        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1135        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Cap     1  0.701856        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1136        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Cap     2  0.662162        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1137        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Cap     3  0.583200        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1138        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Cap     4  0.570530        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1139        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Cap     5  0.697444        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1140        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Hyd     1  0.442900        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1141        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Hyd     2  0.504883        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1142        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Hyd     3  0.474509        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1143        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Hyd     4  0.273289        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1144        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Hyd     5  0.381671        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1145        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Pha     1  0.872262        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1146        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Pha     2  0.920886        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1147        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Pha     3  0.896514        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
1148        Evaluation-ResNet152_Mamba-finetuned-clip2       3  F1-Score-Pha     4  0.865662        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba       3
